Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/log in objects/Page_Vimeo  The worlds only all-in-one vide_2822c6/a_Log in""))",Chrome 94.0.4606.81,,,2021-10-13 21:35:29,2021-10-13 21:35:30,0.644s,PASSED
"verifyElementPresent(findTestObject(""Random Captures/Page_Vimeo  The worlds only all-in-one video solution/span_Log in to Vimeo""), 2)",Chrome 94.0.4606.81,,,2021-10-13 21:35:30,2021-10-13 21:35:31,0.690s,PASSED
"setText(findTestObject(""Object Repository/log in objects/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 21:35:31,2021-10-13 21:35:32,0.918s,PASSED
"setEncryptedText(findTestObject(""Object Repository/log in objects/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 21:35:32,2021-10-13 21:35:32,0.657s,PASSED
"click(findTestObject(""Object Repository/log in objects/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 21:35:32,2021-10-13 21:35:33,0.569s,PASSED
"verifyElementPresent(findTestObject(""Random Captures/Page_Videos on Vimeo/div_Eli Cohen""), 2)",Chrome 94.0.4606.81,,,2021-10-13 21:35:33,2021-10-13 21:35:39,5.807s,PASSED
delay(5),Chrome 94.0.4606.81,,,2021-10-13 21:35:39,2021-10-13 21:35:44,5.073s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 21:35:44,2021-10-13 21:35:46,2.143s,PASSED
"verifyElementPresent(findTestObject(""Random Captures/Page_Chuj Boys of Summer on Vimeo/div_Open in app_vp-nudge-shade vp-nudge-shade-left vp-nudge-shade-invisible"", [""video_id"":video_id]), 2)",Chrome 94.0.4606.81,,,2021-10-13 21:35:46,2021-10-13 21:35:47,0.848s,PASSED
"focus(findTestObject(""pageTitleObject/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 21:35:47,2021-10-13 21:35:47,0.743s,PASSED
"verifyElementPresent(findTestObject(""Random Captures/Page_Chuj Boys of Summer on Vimeo/span_Add a new comment""), 2)",Chrome 94.0.4606.81,,,2021-10-13 21:35:47,2021-10-13 21:35:49,1.095s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 21:35:49,2021-10-13 21:35:49,0.673s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 21:35:49,2021-10-13 21:35:49,0.000s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 21:35:49,2021-10-13 21:35:49,0.003s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 21:35:49,2021-10-13 21:35:49,0.034s,PASSED
,,,,,,,
Test Cases/LikesViews/LikeViews,Chrome 94.0.4606.81,,,2021-10-13 21:35:49,2021-10-13 21:36:01,11.264s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 21:35:51,2021-10-13 21:35:53,2.063s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id2)",Chrome 94.0.4606.81,,,2021-10-13 21:35:53,2021-10-13 21:35:55,2.146s,PASSED
"focus(findTestObject(""pageTitleObject/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 21:35:55,2021-10-13 21:35:57,1.960s,PASSED
"verifyElementPresent(findTestObject(""Random Captures/Page_Chuj Boys of Summer on Vimeo/span_Add a new comment""), 2)",Chrome 94.0.4606.81,,,2021-10-13 21:35:57,2021-10-13 21:35:58,0.861s,PASSED
"likes = getText(findTestObject(""Object Repository/objectLikesViews/Page_YONA on Vimeo/span_3,530""))",Chrome 94.0.4606.81,,,2021-10-13 21:35:58,2021-10-13 21:35:58,0.509s,PASSED
"views = getText(findTestObject(""Object Repository/objectLikesViews/Page_YONA on Vimeo/span_202K""))",Chrome 94.0.4606.81,,,2021-10-13 21:35:58,2021-10-13 21:35:59,0.493s,PASSED
likes_number = likes,Chrome 94.0.4606.81,,,2021-10-13 21:35:59,2021-10-13 21:35:59,0.001s,PASSED
views_num = views,Chrome 94.0.4606.81,,,2021-10-13 21:35:59,2021-10-13 21:35:59,0.000s,PASSED
"verifyTextPresent(likes_number, false)",Chrome 94.0.4606.81,,,2021-10-13 21:35:59,2021-10-13 21:35:59,0.621s,PASSED
"verifyTextPresent(views_num, false)",Chrome 94.0.4606.81,,,2021-10-13 21:35:59,2021-10-13 21:36:00,0.582s,PASSED
println(likes_number),Chrome 94.0.4606.81,,,2021-10-13 21:36:00,2021-10-13 21:36:00,0.001s,PASSED
println(views_num),Chrome 94.0.4606.81,,,2021-10-13 21:36:00,2021-10-13 21:36:00,0.001s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-13 21:36:00,2021-10-13 21:36:01,0.732s,PASSED
