Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 16:37:09,2021-10-13 16:37:10,1.186s,PASSED
"setEncryptedText(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 16:37:10,2021-10-13 16:37:10,0.667s,PASSED
"click(findTestObject(""Object Repository/recorded objects2.1/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 16:37:10,2021-10-13 16:37:11,0.587s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 16:37:11,2021-10-13 16:37:13,2.090s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 94.0.4606.81,,,2021-10-13 16:37:13,2021-10-13 16:37:13,0.002s,NOT_RUN
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 16:37:13,2021-10-13 16:37:14,1.285s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 16:37:14,2021-10-13 16:37:16,1.222s,PASSED
"section_comments2 = getText(findTestObject(""catching1/Page_Explore on Vimeo/section_2 Comments 6 years agoReplyEli Cohen2 hours agonice videoReplyAdd a new comment""))",Chrome 94.0.4606.81,,,2021-10-13 16:37:16,2021-10-13 16:37:16,0.638s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 16:37:16,2021-10-13 16:37:16,0.000s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 16:37:16,2021-10-13 16:37:16,0.003s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 16:37:16,2021-10-13 16:37:16,0.074s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-13 16:37:16,2021-10-13 16:37:17,0.757s,PASSED
,,,,,,,
Test Cases/LikesViews/LikeViews,Chrome 94.0.4606.81,,,2021-10-13 16:37:17,2021-10-13 16:37:27,10.156s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 16:37:18,2021-10-13 16:37:20,1.289s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id2)",Chrome 94.0.4606.81,,,2021-10-13 16:37:20,2021-10-13 16:37:22,2.440s,PASSED
"focus(findTestObject(""check3/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 16:37:22,2021-10-13 16:37:25,2.925s,PASSED
"temp = getText(findTestObject(""Object Repository/objectLikesViews/Page_YONA on Vimeo/span_3,530""))",Chrome 94.0.4606.81,,,2021-10-13 16:37:25,2021-10-13 16:37:26,0.868s,PASSED
"temp1 = getText(findTestObject(""Object Repository/objectLikesViews/Page_YONA on Vimeo/span_202K""))",Chrome 94.0.4606.81,,,2021-10-13 16:37:26,2021-10-13 16:37:27,0.514s,PASSED
likes_number = temp,Chrome 94.0.4606.81,,,2021-10-13 16:37:27,2021-10-13 16:37:27,0.001s,PASSED
views_num = temp1,Chrome 94.0.4606.81,,,2021-10-13 16:37:27,2021-10-13 16:37:27,0.000s,PASSED
println(likes_number),Chrome 94.0.4606.81,,,2021-10-13 16:37:27,2021-10-13 16:37:27,0.001s,PASSED
println(views_num),Chrome 94.0.4606.81,,,2021-10-13 16:37:27,2021-10-13 16:37:27,0.000s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-13 16:37:27,2021-10-13 16:37:27,0.682s,PASSED
