Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/log in objects/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_email""), ""ronyland@post.bgu.ac.il"")",Chrome 94.0.4606.81,,,2021-10-13 21:25:48,2021-10-13 21:25:48,0.910s,PASSED
"setEncryptedText(findTestObject(""Object Repository/log in objects/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_Log in to Vimeo_password""), ""3JtwHyzuAJdJUxaSbWvCLQ=="")",Chrome 94.0.4606.81,,,2021-10-13 21:25:48,2021-10-13 21:25:49,0.631s,PASSED
"click(findTestObject(""Object Repository/log in objects/Page_Vimeo  The worlds only all-in-one vide_2822c6/input_A security code has been sent to your_7a5454""))",Chrome 94.0.4606.81,,,2021-10-13 21:25:49,2021-10-13 21:25:50,0.537s,PASSED
"verifyElementPresent(findTestObject(""Random Captures/Page_Videos on Vimeo/div_Eli Cohen""), 2)",Chrome 94.0.4606.81,,,2021-10-13 21:25:50,2021-10-13 21:25:55,5.713s,PASSED
delay(5),Chrome 94.0.4606.81,,,2021-10-13 21:25:55,2021-10-13 21:26:00,5.075s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id)",Chrome 94.0.4606.81,,,2021-10-13 21:26:00,2021-10-13 21:26:02,1.773s,PASSED
"verifyElementPresent(findTestObject(""Random Captures/Page_Chuj Boys of Summer on Vimeo/div_Open in app_vp-nudge-shade vp-nudge-shade-left vp-nudge-shade-invisible"", [""video_id"":video_id]), 2)",Chrome 94.0.4606.81,,,2021-10-13 21:26:02,2021-10-13 21:26:04,1.375s,PASSED
"focus(findTestObject(""pageTitleObject/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 21:26:04,2021-10-13 21:26:04,0.753s,PASSED
"comment = getText(findTestObject(""dynamicComment"", [""comment_id"":comment_id]))",Chrome 94.0.4606.81,,,2021-10-13 21:26:04,2021-10-13 21:26:06,1.456s,PASSED
"comment_text = comment.split(""
"")[1]",Chrome 94.0.4606.81,,,2021-10-13 21:26:06,2021-10-13 21:26:06,0.000s,PASSED
println(comment_text),Chrome 94.0.4606.81,,,2021-10-13 21:26:06,2021-10-13 21:26:06,0.003s,PASSED
"verifyMatch(comment_text, comment_text, false)",Chrome 94.0.4606.81,,,2021-10-13 21:26:06,2021-10-13 21:26:06,0.033s,PASSED
,,,,,,,
Test Cases/LikesViews/LikeViews,Chrome 94.0.4606.81,,,2021-10-13 21:26:06,2021-10-13 21:26:17,11.392s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-13 21:26:07,2021-10-13 21:26:09,2.024s,PASSED
"navigateToUrl(""https://vimeo.com/"" + video_id2)",Chrome 94.0.4606.81,,,2021-10-13 21:26:09,2021-10-13 21:26:12,3.293s,PASSED
"focus(findTestObject(""pageTitleObject/pageTitleCapture/div_Menu                                   _11ec99""))",Chrome 94.0.4606.81,,,2021-10-13 21:26:12,2021-10-13 21:26:13,1.001s,PASSED
"verifyElementPresent(findTestObject(""Random Captures/Page_Chuj Boys of Summer on Vimeo/span_Add a new comment""), 2)",Chrome 94.0.4606.81,,,2021-10-13 21:26:13,2021-10-13 21:26:14,0.876s,PASSED
"likes = getText(findTestObject(""Object Repository/objectLikesViews/Page_YONA on Vimeo/span_3,530""))",Chrome 94.0.4606.81,,,2021-10-13 21:26:14,2021-10-13 21:26:15,0.485s,PASSED
"views = getText(findTestObject(""Object Repository/objectLikesViews/Page_YONA on Vimeo/span_202K""))",Chrome 94.0.4606.81,,,2021-10-13 21:26:15,2021-10-13 21:26:15,0.489s,PASSED
likes_number = likes,Chrome 94.0.4606.81,,,2021-10-13 21:26:15,2021-10-13 21:26:15,0.001s,PASSED
views_num = views,Chrome 94.0.4606.81,,,2021-10-13 21:26:15,2021-10-13 21:26:15,0.001s,PASSED
"verifyTextPresent(likes_number, false)",Chrome 94.0.4606.81,,,2021-10-13 21:26:15,2021-10-13 21:26:16,0.617s,PASSED
"verifyTextPresent(views_num, false)",Chrome 94.0.4606.81,,,2021-10-13 21:26:16,2021-10-13 21:26:16,0.589s,PASSED
println(likes_number),Chrome 94.0.4606.81,,,2021-10-13 21:26:16,2021-10-13 21:26:16,0.001s,PASSED
println(views_num),Chrome 94.0.4606.81,,,2021-10-13 21:26:16,2021-10-13 21:26:16,0.000s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-13 21:26:16,2021-10-13 21:26:17,0.710s,PASSED
